Engine_RPM,Engine_Torque_Nm,BSFC_g_per_kWh
6000.0,4.081632653061225,718.2907219585422
800.0,8.16326530612245,642.7251804772975
906.1224489795918,8.16326530612245,635.5196827680097
1012.2448979591836,8.16326530612245,628.6295203356899
1118.3673469387754,8.16326530612245,622.0546931803378
1224.4897959183672,8.16326530612245,615.795201301954
1330.612244897959,8.16326530612245,609.8510447005378
1436.734693877551,8.16326530612245,604.2222233760897
1542.857142857143,8.16326530612245,598.9087373286094
1648.9795918367347,8.16326530612245,593.9105865580972
1755.1020408163265,8.16326530612245,589.2277710645528
1861.2244897959183,8.16326530612245,584.8602908479763
1967.3469387755101,8.16326530612245,580.8081459083678
2073.469387755102,8.16326530612245,577.0713362457273
2179.591836734694,8.16326530612245,573.6498618600547
2285.714285714286,8.16326530612245,570.54372275135
2391.8367346938776,8.16326530612245,567.7529189196132
2497.9591836734694,8.16326530612245,565.2774503648443
2604.081632653061,8.16326530612245,563.1173170870434
2710.204081632653,8.16326530612245,561.2725190862104
2816.326530612245,8.16326530612245,559.7430563623453
2922.4489795918366,8.16326530612245,558.5289289154482
3028.5714285714284,8.16326530612245,557.630136745519
3134.6938775510203,8.16326530612245,557.0466798525579
3240.816326530612,8.16326530612245,556.7785582365644
3346.9387755102043,8.16326530612245,556.825771897539
3453.061224489796,8.16326530612245,557.1883208354816
3559.183673469388,8.16326530612245,557.866205050392
3665.3061224489797,8.16326530612245,558.8594245422704
3771.4285714285716,8.16326530612245,560.1679793111167
3877.5510204081634,8.16326530612245,561.7918693569309
3983.673469387755,8.16326530612245,563.7310946797131
4089.795918367347,8.16326530612245,565.9856552794632
4195.918367346939,8.16326530612245,568.5555511561813
4302.040816326531,8.16326530612245,571.4407823098672
4408.163265306122,8.16326530612245,574.6413487405212
4514.285714285714,8.16326530612245,578.1572504481429
4620.408163265306,8.16326530612245,581.9884874327327
4726.530612244898,8.16326530612245,586.1350596942905
4832.65306122449,8.16326530612245,590.596967232816
4938.775510204082,8.16326530612245,595.3742100483096
5044.897959183673,8.16326530612245,600.4667881407711
5151.0204081632655,8.16326530612245,605.8747015102005
5257.142857142857,8.16326530612245,611.5979501565978
5363.265306122449,8.16326530612245,617.636534079963
5469.3877551020405,8.16326530612245,623.9904532802962
5575.510204081633,8.16326530612245,630.6597077575973
5681.632653061224,8.16326530612245,637.6442975118664
5787.755102040816,8.16326530612245,644.9442225431034
5893.877551020409,8.16326530612245,652.5594828513083
6000.0,8.16326530612245,660.4900784364811
800.0,12.244897959183675,599.0168480673627
906.1224489795918,12.244897959183675,591.8546656433726
1012.2448979591836,12.244897959183675,585.0078184963506
1118.3673469387754,12.244897959183675,578.4763066262965
1224.4897959183672,12.244897959183675,572.2601300332103
1330.612244897959,12.244897959183675,566.359288717092
1436.734693877551,12.244897959183675,560.7737826779415
1542.857142857143,12.244897959183675,555.5036119157592
1648.9795918367347,12.244897959183675,550.5487764305446
1755.1020408163265,12.244897959183675,545.9092762222981
1861.2244897959183,12.244897959183675,541.5851112910195
1967.3469387755101,12.244897959183675,537.5762816367088
2073.469387755102,12.244897959183675,533.882787259366
2179.591836734694,12.244897959183675,530.5046281589912
2285.714285714286,12.244897959183675,527.4418043355843
2391.8367346938776,12.244897959183675,524.6943157891452
2497.9591836734694,12.244897959183675,522.2621625196742
2604.081632653061,12.244897959183675,520.145344527171
2710.204081632653,12.244897959183675,518.3438618116359
2816.326530612245,12.244897959183675,516.8577143730686
2922.4489795918366,12.244897959183675,515.6869022114693
3028.5714285714284,12.244897959183675,514.8314253268379
3134.6938775510203,12.244897959183675,514.2912837191744
3240.816326530612,12.244897959183675,514.0664773884789
3346.9387755102043,12.244897959183675,514.1570063347513
3453.061224489796,12.244897959183675,514.5628705579916
3559.183673469388,12.244897959183675,515.2840700581997
3665.3061224489797,12.244897959183675,516.320604835376
3771.4285714285716,12.244897959183675,517.6724748895201
3877.5510204081634,12.244897959183675,519.3396802206321
3983.673469387755,12.244897959183675,521.322220828712
4089.795918367347,12.244897959183675,523.6200967137601
4195.918367346939,12.244897959183675,526.2333078757758
4302.040816326531,12.244897959183675,529.1618543147596
4408.163265306122,12.244897959183675,532.4057360307113
4514.285714285714,12.244897959183675,535.9649530236309
4620.408163265306,12.244897959183675,539.8395052935184
4726.530612244898,12.244897959183675,544.0293928403739
4832.65306122449,12.244897959183675,548.5346156641973
4938.775510204082,12.244897959183675,553.3551737649886
5044.897959183673,12.244897959183675,558.491067142748
5151.0204081632655,12.244897959183675,563.9422957974751
5257.142857142857,12.244897959183675,569.7088597291703
5363.265306122449,12.244897959183675,575.7907589378333
5469.3877551020405,12.244897959183675,582.1879934234643
5575.510204081633,12.244897959183675,588.9005631860632
5681.632653061224,12.244897959183675,595.92846822563
5787.755102040816,12.244897959183675,603.2717085421648
5893.877551020409,12.244897959183675,610.9302841356675
6000.0,12.244897959183675,618.9041950061383
800.0,16.3265306122449,565.2503782218864
906.1224489795918,16.3265306122449,558.1315110831941
1012.2448979591836,16.3265306122449,551.3279792214698
1118.3673469387754,16.3265306122449,544.8397826367136
1224.4897959183672,16.3265306122449,538.6669213289251
1330.612244897959,16.3265306122449,532.8093952981046
1436.734693877551,16.3265306122449,527.2672045442521
1542.857142857143,16.3265306122449,522.0403490673674
1648.9795918367347,16.3265306122449,517.1288288674507
1755.1020408163265,16.3265306122449,512.532643944502
1861.2244897959183,16.3265306122449,508.25179429852113
1967.3469387755101,16.3265306122449,504.2862799295082
2073.469387755102,16.3265306122449,500.63610083746323
2179.591836734694,16.3265306122449,497.30125702238615
2285.714285714286,16.3265306122449,494.28174848427705
2391.8367346938776,16.3265306122449,491.57757522313585
2497.9591836734694,16.3265306122449,489.18873723896263
2604.081632653061,16.3265306122449,487.1152345317572
2710.204081632653,16.3265306122449,485.3570671015198
2816.326530612245,16.3265306122449,483.91423494825034
2922.4489795918366,16.3265306122449,482.78673807194883
3028.5714285714284,16.3265306122449,481.97457647261524
3134.6938775510203,16.3265306122449,481.47775015024956
3240.816326530612,16.3265306122449,481.2962591048518
3346.9387755102043,16.3265306122449,481.43010333642195
3453.061224489796,16.3265306122449,481.8792828449601
3559.183673469388,16.3265306122449,482.6437976304661
3665.3061224489797,16.3265306122449,483.7236476929401
3771.4285714285716,16.3265306122449,485.118833032382
3877.5510204081634,16.3265306122449,486.8293536487918
3983.673469387755,16.3265306122449,488.8552095421696
4089.795918367347,16.3265306122449,491.1964007125153
4195.918367346939,16.3265306122449,493.85292715982894
4302.040816326531,16.3265306122449,496.8247888841105
4408.163265306122,16.3265306122449,500.11198588535996
4514.285714285714,16.3265306122449,503.71451816357734
4620.408163265306,16.3265306122449,507.63238571876263
4726.530612244898,16.3265306122449,511.86558855091596
4832.65306122449,16.3265306122449,516.4141266600371
4938.775510204082,16.3265306122449,521.2780000461263
5044.897959183673,16.3265306122449,526.4572087091833
5151.0204081632655,16.3265306122449,531.9517526492084
5257.142857142857,16.3265306122449,537.7616318662012
5363.265306122449,16.3265306122449,543.886846360162
5469.3877551020405,16.3265306122449,550.3273961310908
5575.510204081633,16.3265306122449,557.0832811789876
5681.632653061224,16.3265306122449,564.1545015038522
5787.755102040816,16.3265306122449,571.5410571056848
5893.877551020409,16.3265306122449,579.2429479844853
6000.0,16.3265306122449,587.2601741402538
800.0,20.408163265306122,538.0452757316536
906.1224489795918,20.408163265306122,530.9697238782592
1012.2448979591836,20.408163265306122,524.2095073018327
1118.3673469387754,20.408163265306122,517.7646260023741
1224.4897959183672,20.408163265306122,511.6350799798836
1330.612244897959,20.408163265306122,505.82086923436077
1436.734693877551,20.408163265306122,500.32199376580604
1542.857142857143,20.408163265306122,495.13845357421917
1648.9795918367347,20.408163265306122,490.27024865960027
1755.1020408163265,20.408163265306122,485.71737902194934
1861.2244897959183,20.408163265306122,481.47984466126627
1967.3469387755101,20.408163265306122,477.55764557755117
2073.469387755102,20.408163265306122,473.9507817708039
2179.591836734694,20.408163265306122,470.65925324102466
2285.714285714286,20.408163265306122,467.68305998821336
2391.8367346938776,20.408163265306122,465.0222020123699
2497.9591836734694,20.408163265306122,462.67667931349456
2604.081632653061,20.408163265306122,460.64649189158695
2710.204081632653,20.408163265306122,458.9316397466473
2816.326530612245,20.408163265306122,457.53212287867564
2922.4489795918366,20.408163265306122,456.44794128767194
3028.5714285714284,20.408163265306122,455.6790949736361
3134.6938775510203,20.408163265306122,455.2255839365682
3240.816326530612,20.408163265306122,455.08740817646833
3346.9387755102043,20.408163265306122,455.2645676933362
3453.061224489796,20.408163265306122,455.7570624871721
3559.183673469388,20.408163265306122,456.564892557976
3665.3061224489797,20.408163265306122,457.68805790574777
3771.4285714285716,20.408163265306122,459.1265585304874
3877.5510204081634,20.408163265306122,460.8803944321951
3983.673469387755,20.408163265306122,462.94956561087054
4089.795918367347,20.408163265306122,465.33407206651407
4195.918367346939,20.408163265306122,468.03391379912557
4302.040816326531,20.408163265306122,471.0490908087048
4408.163265306122,20.408163265306122,474.37960309525215
4514.285714285714,20.408163265306122,478.02545065876734
4620.408163265306,20.408163265306122,481.9866334992504
4726.530612244898,20.408163265306122,486.2631516167015
4832.65306122449,20.408163265306122,490.8550050111205
4938.775510204082,20.408163265306122,495.7621936825075
5044.897959183673,20.408163265306122,500.9847176308623
5151.0204081632655,20.408163265306122,506.5225768561851
5257.142857142857,20.408163265306122,512.3757713584757
5363.265306122449,20.408163265306122,518.5443011377345
5469.3877551020405,20.408163265306122,525.0281661939609
5575.510204081633,20.408163265306122,531.8273665271555
5681.632653061224,20.408163265306122,538.9419021373179
5787.755102040816,20.408163265306122,546.3717730244483
5893.877551020409,20.408163265306122,554.1169791885466
6000.0,20.408163265306122,562.1775206296128
800.0,24.48979591836735,515.4186661457812
906.1224489795918,24.48979591836735,508.38642957768457
1012.2448979591836,24.48979591836735,501.6695282865559
1118.3673469387754,24.48979591836735,495.26796227239515
1224.4897959183672,24.48979591836735,489.1817315352023
1330.612244897959,24.48979591836735,483.4108360749774
1436.734693877551,24.48979591836735,477.95527589172036
1542.857142857143,24.48979591836735,472.8150509854314
1648.9795918367347,24.48979591836735,467.9901613561102
1755.1020408163265,24.48979591836735,463.480607003757
1861.2244897959183,24.48979591836735,459.2863879283718
1967.3469387755101,24.48979591836735,455.4075041299544
2073.469387755102,24.48979591836735,451.8439556085051
2179.591836734694,24.48979591836735,448.59574236402364
2285.714285714286,24.48979591836735,445.66286439651003
2391.8367346938776,24.48979591836735,443.0453217059645
2497.9591836734694,24.48979591836735,440.74311429238674
2604.081632653061,24.48979591836735,438.75624215577704
2710.204081632653,24.48979591836735,437.0847052961352
2816.326530612245,24.48979591836735,435.72850371346135
2922.4489795918366,24.48979591836735,434.68763740775535
3028.5714285714284,24.48979591836735,433.9621063790173
3134.6938775510203,24.48979591836735,433.55191062724725
3240.816326530612,24.48979591836735,433.45705015244505
3346.9387755102043,24.48979591836735,433.6775249546108
3453.061224489796,24.48979591836735,434.21333503374456
3559.183673469388,24.48979591836735,435.06448038984615
3665.3061224489797,24.48979591836735,436.2309610229157
3771.4285714285716,24.48979591836735,437.71277693295326
3877.5510204081634,24.48979591836735,439.50992811995866
3983.673469387755,24.48979591836735,441.622414583932
4089.795918367347,24.48979591836735,444.05023632487325
4195.918367346939,24.48979591836735,446.79339334278245
4302.040816326531,24.48979591836735,449.8518856376596
4408.163265306122,24.48979591836735,453.22571320950465
4514.285714285714,24.48979591836735,456.91487605831765
4620.408163265306,24.48979591836735,460.9193741840985
4726.530612244898,24.48979591836735,465.23920758684744
4832.65306122449,24.48979591836735,469.87437626656424
4938.775510204082,24.48979591836735,474.8248802232489
5044.897959183673,24.48979591836735,480.0907194569015
5151.0204081632655,24.48979591836735,485.6718939675221
5257.142857142857,24.48979591836735,491.5684037551107
5363.265306122449,24.48979591836735,497.7802488196671
5469.3877551020405,24.48979591836735,504.3074291611914
5575.510204081633,24.48979591836735,511.1499447796838
5681.632653061224,24.48979591836735,518.3077956751439
5787.755102040816,24.48979591836735,525.7809818475721
5893.877551020409,24.48979591836735,533.5695032969683
6000.0,24.48979591836735,541.6733600233322
800.0,28.571428571428573,496.1306724657076
906.1224489795918,28.571428571428573,489.14175118290876
1012.2448979591836,28.571428571428573,482.4681651770779
1118.3673469387754,28.571428571428573,476.1099144482149
1224.4897959183672,28.571428571428573,470.06699899631985
1330.612244897959,28.571428571428573,464.3394188213927
1436.734693877551,28.571428571428573,458.92717392343354
1542.857142857143,28.571428571428573,453.8302643024423
1648.9795918367347,28.571428571428573,449.048689958419
1755.1020408163265,28.571428571428573,444.5824508913636
1861.2244897959183,28.571428571428573,440.4315471012761
1967.3469387755101,28.571428571428573,436.5959785881566
2073.469387755102,28.571428571428573,433.07574535200496
2179.591836734694,28.571428571428573,429.8708473928213
2285.714285714286,28.571428571428573,426.98128471060556
2391.8367346938776,28.571428571428573,424.40705730535774
2497.9591836734694,28.571428571428573,422.1481651770779
2604.081632653061,28.571428571428573,420.20460832576595
2710.204081632653,28.571428571428573,418.5763867514219
2816.326530612245,28.571428571428573,417.2635004540458
2922.4489795918366,28.571428571428573,416.2659494336376
3028.5714285714284,28.571428571428573,415.5837336901974
3134.6938775510203,28.571428571428573,415.2168532237251
3240.816326530612,28.571428571428573,415.1653080342207
3346.9387755102043,28.571428571428573,415.42909812168426
3453.061224489796,28.571428571428573,416.0082234861158
3559.183673469388,28.571428571428573,416.9026841275152
3665.3061224489797,28.571428571428573,418.11248004588253
3771.4285714285716,28.571428571428573,419.6376112412178
3877.5510204081634,28.571428571428573,421.47807771352103
3983.673469387755,28.571428571428573,423.63387946279215
4089.795918367347,28.571428571428573,426.1050164890312
4195.918367346939,28.571428571428573,428.8914887922382
4302.040816326531,28.571428571428573,431.9932963724131
4408.163265306122,28.571428571428573,435.410439229556
4514.285714285714,28.571428571428573,439.14291736366675
4620.408163265306,28.571428571428573,443.1907307747455
4726.530612244898,28.571428571428573,447.55387946279217
4832.65306122449,28.571428571428573,452.2323634278067
4938.775510204082,28.571428571428573,457.22618266978924
5044.897959183673,28.571428571428573,462.5353371887396
5151.0204081632655,28.571428571428573,468.159826984658
5257.142857142857,28.571428571428573,474.09965205754435
5363.265306122449,28.571428571428573,480.3548124073986
5469.3877551020405,28.571428571428573,486.9253080342207
5575.510204081633,28.571428571428573,493.8111389380108
5681.632653061224,28.571428571428573,501.0123051187688
5787.755102040816,28.571428571428573,508.52880657649473
5893.877551020409,28.571428571428573,516.3606433111886
6000.0,28.571428571428573,524.5078153228504
800.0,32.6530612244898,479.36621495147904
906.1224489795918,32.6530612244898,472.420608953978
1012.2448979591836,32.6530612244898,465.7903382334449
1118.3673469387754,32.6530612244898,459.4754027898797
1224.4897959183672,32.6530612244898,453.47580262328245
1330.612244897959,32.6530612244898,447.7915377336532
1436.734693877551,32.6530612244898,442.42260812099164
1542.857142857143,32.6530612244898,437.3690137852982
1648.9795918367347,32.6530612244898,432.6307547265727
1755.1020408163265,32.6530612244898,428.2078309448151
1861.2244897959183,32.6530612244898,424.10024244002545
1967.3469387755101,32.6530612244898,420.3079892122038
2073.469387755102,32.6530612244898,416.83107126134985
2179.591836734694,32.6530612244898,413.669488587464
2285.714285714286,32.6530612244898,410.823241190546
2391.8367346938776,32.6530612244898,408.292329070596
2497.9591836734694,32.6530612244898,406.07675222761395
2604.081632653061,32.6530612244898,404.17651066159976
2710.204081632653,32.6530612244898,402.59160437255355
2816.326530612245,32.6530612244898,401.3220333604752
2922.4489795918366,32.6530612244898,400.3677976253649
3028.5714285714284,32.6530612244898,399.7288971672225
3134.6938775510203,32.6530612244898,399.40533198604794
3240.816326530612,32.6530612244898,399.39710208184135
3346.9387755102043,32.6530612244898,399.70420745460274
3453.061224489796,32.6530612244898,400.326648104332
3559.183673469388,32.6530612244898,401.2644240310292
3665.3061224489797,32.6530612244898,402.5175352346944
3771.4285714285716,32.6530612244898,404.0859817153274
3877.5510204081634,32.6530612244898,405.96976347292843
3983.673469387755,32.6530612244898,408.1688805074973
4089.795918367347,32.6530612244898,410.68333281903415
4195.918367346939,32.6530612244898,413.51312040753896
4302.040816326531,32.6530612244898,416.65824327301175
4408.163265306122,32.6530612244898,420.1187014154524
4514.285714285714,32.6530612244898,423.8944948348609
4620.408163265306,32.6530612244898,427.9856235312375
4726.530612244898,32.6530612244898,432.3920875045819
4832.65306122449,32.6530612244898,437.1138867548942
4938.775510204082,32.6530612244898,442.1510212821746
5044.897959183673,32.6530612244898,447.50349108642274
5151.0204081632655,32.6530612244898,453.17129616763896
5257.142857142857,32.6530612244898,459.15443652582303
5363.265306122449,32.6530612244898,465.4529121609751
5469.3877551020405,32.6530612244898,472.066723073095
5575.510204081633,32.6530612244898,478.99586926218285
5681.632653061224,32.6530612244898,486.2403507282387
5787.755102040816,32.6530612244898,493.8001674712624
5893.877551020409,32.6530612244898,501.6753194912542
6000.0,32.6530612244898,509.8658067882137
800.0,36.734693877551024,464.5674382386694
906.1224489795918,36.734693877551024,457.66514752646617
1012.2448979591836,36.734693877551024,451.0781920912309
1118.3673469387754,36.734693877551024,444.8065719329635
1224.4897959183672,36.734693877551024,438.85028705166405
1330.612244897959,36.734693877551024,433.2093374473325
1436.734693877551,36.734693877551024,427.88372311996886
1542.857142857143,36.734693877551024,422.8734440695732
1648.9795918367347,36.734693877551024,418.17850029614556
1755.1020408163265,36.734693877551024,413.79889179968563
1861.2244897959183,36.734693877551024,409.7346185801938
1967.3469387755101,36.734693877551024,405.9856806376698
2073.469387755102,36.734693877551024,402.5520779721138
2179.591836734694,36.734693877551024,399.43381058352577
2285.714285714286,36.734693877551024,396.6308784719056
2391.8367346938776,36.734693877551024,394.1432816372534
2497.9591836734694,36.734693877551024,391.97102007956903
2604.081632653061,36.734693877551024,390.11409379885276
2710.204081632653,36.734693877551024,388.57250279510424
2816.326530612245,36.734693877551024,387.3462470683238
2922.4489795918366,36.734693877551024,386.4353266185111
3028.5714285714284,36.734693877551024,385.8397414456665
3134.6938775510203,36.734693877551024,385.55949154978987
3240.816326530612,36.734693877551024,385.594576930881
3346.9387755102043,36.734693877551024,385.94499758894017
3453.061224489796,36.734693877551024,386.6107535239672
3559.183673469388,36.734693877551024,387.59184473596224
3665.3061224489797,36.734693877551024,388.8882712249251
3771.4285714285716,36.734693877551024,390.5000329908561
3877.5510204081634,36.734693877551024,392.4271300337549
3983.673469387755,36.734693877551024,394.6695623536216
4089.795918367347,36.734693877551024,397.22732995045624
4195.918367346939,36.734693877551024,400.10043282425875
4302.040816326531,36.734693877551024,403.28887097502934
4408.163265306122,36.734693877551024,406.7926444027677
4514.285714285714,36.734693877551024,410.6117531074741
4620.408163265306,36.734693877551024,414.7461970891484
4726.530612244898,36.734693877551024,419.19597634779063
4832.65306122449,36.734693877551024,423.96109088340086
4938.775510204082,36.734693877551024,429.04154069597894
5044.897959183673,36.734693877551024,434.4373257855249
5151.0204081632655,36.734693877551024,440.1484461520389
5257.142857142857,36.734693877551024,446.1749017955208
5363.265306122449,36.734693877551024,452.51669271597063
5469.3877551020405,36.734693877551024,459.17381891338823
5575.510204081633,36.734693877551024,466.146280387774
5681.632653061224,36.734693877551024,473.43407713912757
5787.755102040816,36.734693877551024,481.0372091674491
5893.877551020409,36.734693877551024,488.95567647273856
6000.0,36.734693877551024,497.189479054996
800.0,40.816326530612244,451.3396622065608
906.1224489795918,40.816326530612244,444.4806867796553
1012.2448979591836,40.816326530612244,437.93704662971777
1118.3673469387754,40.816326530612244,431.7087417567482
1224.4897959183672,40.816326530612244,425.79577216074654
1330.612244897959,40.816326530612244,420.19813784171276
1436.734693877551,40.816326530612244,414.915838799647
1542.857142857143,40.816326530612244,409.94887503454913
1648.9795918367347,40.816326530612244,405.29724654641916
1755.1020408163265,40.816326530612244,400.9609533352571
1861.2244897959183,40.816326530612244,396.9399954010631
1967.3469387755101,40.816326530612244,393.2343727438369
2073.469387755102,40.816326530612244,389.84408536357864
2179.591836734694,40.816326530612244,386.7691332602884
2285.714285714286,40.816326530612244,384.00951643396604
2391.8367346938776,40.816326530612244,381.5652348846116
2497.9591836734694,40.816326530612244,379.43628861222504
2604.081632653061,40.816326530612244,377.6226776168065
2710.204081632653,40.816326530612244,376.12440189835587
2816.326530612245,40.816326530612244,374.9414614568731
2922.4489795918366,40.816326530612244,374.07385629235836
3028.5714285714284,40.816326530612244,373.5215864048115
3134.6938775510203,40.816326530612244,373.28465179423256
3240.816326530612,40.816326530612244,373.3630524606216
3346.9387755102043,40.816326530612244,373.75678840397853
3453.061224489796,40.816326530612244,374.4658596243034
3559.183673469388,40.816326530612244,375.49026612159616
3665.3061224489797,40.816326530612244,376.8300078958569
3771.4285714285716,40.816326530612244,378.48508494708557
3877.5510204081634,40.816326530612244,380.45549727528214
3983.673469387755,40.816326530612244,382.7412448804467
4089.795918367347,40.816326530612244,385.3423277625791
4195.918367346939,40.816326530612244,388.25874592167946
4302.040816326531,40.816326530612244,391.49049935774775
4408.163265306122,40.816326530612244,395.037588070784
4514.285714285714,40.816326530612244,398.90001206078813
4620.408163265306,40.816326530612244,403.0777713277602
4726.530612244898,40.816326530612244,407.57086587170033
4832.65306122449,40.816326530612244,412.37929569260825
4938.775510204082,40.816326530612244,417.50306079048414
5044.897959183673,40.816326530612244,422.94216116532795
5151.0204081632655,40.816326530612244,428.6965968171397
5257.142857142857,40.816326530612244,434.76636774591935
5363.265306122449,40.816326530612244,441.15147395166696
5469.3877551020405,40.816326530612244,447.8519154343825
5575.510204081633,40.816326530612244,454.86769219406597
5681.632653061224,40.816326530612244,462.1988042307173
5787.755102040816,40.816326530612244,469.8452515443367
5893.877551020409,40.816326530612244,477.807034134924
6000.0,40.816326530612244,486.08415200247913
800.0,44.89795918367347,439.3957856429781
906.1224489795918,44.89795918367347,432.5801255013705
1012.2448979591836,44.89795918367347,426.07980063673074
1118.3673469387754,44.89795918367347,419.89481104905894
1224.4897959183672,44.89795918367347,414.0251567383551
1330.612244897959,44.89795918367347,408.47083770461916
1436.734693877551,44.89795918367347,403.23185394785116
1542.857142857143,44.89795918367347,398.308205468051
1648.9795918367347,44.89795918367347,393.69989226521886
1755.1020408163265,44.89795918367347,389.40691433935467
1861.2244897959183,44.89795918367347,385.42927169045834
1967.3469387755101,44.89795918367347,381.76696431853
2073.469387755102,44.89795918367347,378.4199922235696
2179.591836734694,44.89795918367347,375.38835540557704
2285.714285714286,44.89795918367347,372.6720538645525
2391.8367346938776,44.89795918367347,370.2710876004958
2497.9591836734694,44.89795918367347,368.18545661340715
2604.081632653061,44.89795918367347,366.4151609032863
2710.204081632653,44.89795918367347,364.9602004701335
2816.326530612245,44.89795918367347,363.82057531394855
2922.4489795918366,44.89795918367347,362.9962854347316
3028.5714285714284,44.89795918367347,362.4873308324825
3134.6938775510203,44.89795918367347,362.29371150720135
3240.816326530612,44.89795918367347,362.4154274588882
3346.9387755102043,44.89795918367347,362.8524786875429
3453.061224489796,44.89795918367347,363.60486519316555
3559.183673469388,44.89795918367347,364.6725869757562
3665.3061224489797,44.89795918367347,366.0556440353147
3771.4285714285716,44.89795918367347,367.75403637184115
3877.5510204081634,44.89795918367347,369.7677639853355
3983.673469387755,44.89795918367347,372.0968268757978
4089.795918367347,44.89795918367347,374.74122504322804
4195.918367346939,44.89795918367347,377.70095848762617
4302.040816326531,44.89795918367347,380.97602720899226
4408.163265306122,44.89795918367347,384.56643120732633
